session_id,target
1,0.007493780274726707
2,1.0898365013143808e-05
3,3.6759534204538467e-06
4,5.395679148988309e-05
5,0.00031256959182351783
6,0.001966340886097834
7,0.0036378737912152225
8,0.001556187343476835
9,0.004326745801487564
10,0.09584224089830726
11,0.00041839601852889855
12,0.0006412475042224193
13,0.0023641689720136153
14,0.3069989987809703
15,0.001032352910758689
16,0.006607921164223605
17,0.015121645308381159
18,0.0005248981331455463
19,0.004779187010693621
20,3.22700129517004e-05
21,0.05686213429097779
22,1.8763410916630258e-05
23,0.0004544474868882516
24,0.0038456789313428153
25,0.07463814720278021
26,2.3536603855410563e-05
27,0.004702855857334775
28,8.385393056003414e-05
29,0.016501430796388338
30,0.0009540036738144593
31,0.014060290487324585
32,0.043564284528316705
33,0.003336950446082933
34,2.9113496980494383e-05
35,0.009913306308119457
36,0.0007297087689806635
37,1.1992964841791225e-05
38,1.893584916814346e-05
39,0.0009540036738144593
40,0.00033042970779907947
41,0.003068225490686831
42,0.0015729848759025993
43,0.000185256960190443
44,0.0002248160911007154
45,0.08696669022257242
46,0.00020899911989595335
47,0.014660211280854487
48,0.002432891746655739
49,0.0005366547092899841
50,0.0005217083989278274
51,3.962078931533714e-05
52,0.0002717323035004131
53,0.03069972798460282
54,0.0009853889366299839
55,0.0007679166084458836
56,0.009491640125936987
57,0.00010484647307844461
58,0.0008092197183646543
59,0.00015171745965452093
60,7.605026539024416e-05
61,0.0004483311532529961
62,0.00671149471439871
63,0.0005475706163277072
64,0.0018918078771268966
65,0.00011659428960408109
66,4.033731385445684e-05
67,0.003358247308542129
68,0.0012470198662810135
69,0.0943545215633966
70,0.0015007385951327271
71,0.0013690792082804936
72,0.00015171745965452093
73,0.04742237042959498
74,1.0898365013143808e-05
75,0.000353166790728053
76,0.0028927326713037655
77,0.002059408470027768
78,0.003735824364196487
79,0.0003598049238323189
80,0.00041735145429114154
81,0.0007800822603474665
82,0.0008020796577602646
83,5.257255334921895e-05
84,0.19876863508007736
85,0.00034574582686435103
86,5.29156732223218e-05
87,0.0044681529787007086
88,0.0028235174351933503
89,0.002515057141641202
90,0.0429090949933189
91,0.0011405986418126712
92,0.00012186523293137175
93,0.0414567909100945
94,0.004887658774441215
95,0.03790152330401533
96,1.8320352969283163e-05
97,0.0013942746865609776
98,0.0009384212959868956
99,0.0006963852795617641
100,0.0005519995986248543
101,0.0026300228652765822
102,0.0723774958681763
103,0.009466404532177612
104,0.011477065989274868
105,0.00022587051923545444
106,0.0025350858000712743
107,0.0030798639015019516
108,0.00022538000063887045
109,0.0005424584046609764
110,0.0009061278387745235
111,0.0017332726089261908
112,5.735284621944632e-05
113,0.015319922397761792
114,0.00021490121234517276
115,0.002607053093219106
116,0.0013079564467578608
117,0.006106329522796294
118,0.011525140274799592
119,0.005790783932346542
120,0.0012284848896670908
121,0.0004724175820461553
122,0.0009540036738144593
123,0.0020903950173688924
124,0.00037881981513498633
125,0.002003522169239173
126,3.6617905900235955e-05
127,8.6209945492492e-06
128,0.0026697830614643737
129,0.0063968513914038315
130,0.003752414133689589
131,0.00952677937222997
132,0.0036378737912152225
133,0.0017494013808210245
134,0.00022660896356739045
135,0.00021404159573655023
136,0.0018918078771268966
137,0.002843045890360131
138,0.004866928923555628
139,8.158888937124659e-05
140,0.0030683580808205583
141,5.9553835741851755e-06
142,0.0023354734849277267
143,0.003619810117400711
144,0.0045254704792511875
145,1.0898365013143808e-05
146,0.01561608900578899
147,0.0030600420602816406
148,0.0033560889750261173
149,0.003141202140564404
150,0.06062254399017564
151,0.0002402549525277323
152,0.02643261075156967
153,0.0034398576879296748
154,0.00620261342309219
155,0.000415363109013301
156,0.0008332948135287573
157,0.0014250588052782123
158,0.0018918078771268966
159,5.127596222953886e-05
160,0.0009540036738144593
161,0.004550412460674089
162,0.0001579109473809355
163,0.0007590592305477394
164,0.003607854455778671
165,5.776975592208374e-05
166,0.0006201333653882535
167,0.013369718445736116
168,0.003141202140564404
169,0.002802416746198107
170,0.0007330057468176403
171,0.0038111409738517464
172,0.0009125241858816065
173,0.0009345465301982668
174,0.0014656713306804554
175,0.1207866128079476
176,0.003194115959201601
177,0.01132652365460352
178,2.4831581331466048e-05
179,0.00034721929006650777
180,0.0015278138280893391
181,0.002423008447503589
182,0.05049250319423338
183,0.0011321057830041596
184,0.00011785098991509384
185,0.0036933698154596206
186,0.0006257996272445499
187,0.00022426086014669839
188,4.3539396179625955e-05
189,0.004329993334279666
190,0.00047725095685096844
191,0.002780805556807461
192,0.002380155973716971
193,0.0035525487043971903
194,0.029975450826880225
195,0.0017564029249098733
196,7.664982785823783e-06
197,0.0024457573220132613
198,0.004941528770073706
199,0.005434982817360009
200,0.000224048654622287
201,0.00020899911989595335
202,0.02255045300407496
203,3.6617905900235955e-05
204,0.006523799152460576
205,0.005752360595249688
206,3.1509709337733516e-06
207,0.0011181362933233357
208,0.061320080290148876
209,9.514847905099445e-05
210,0.006045945940619798
211,0.0011339449420714161
212,0.00636769588662548
213,0.00047121847535093946
214,0.015759470606662593
215,0.05742138027080421
216,0.0035964208001825976
217,0.01569963070959451
218,0.002802416746198107
219,0.00877159795373924
220,0.0034612716765041736
221,0.003107349078950213
222,0.001747961373913151
223,0.043748925811189554
224,0.002802416746198107
225,0.02235870586233849
226,0.006265425605088021
227,0.00424925129978976
228,0.0007302633581338431
229,0.0014549977566758006
230,0.0018075567466863513
231,0.000217878667825959
232,0.0011175863547877166
233,0.0007454893425804838
234,0.006669488432825171
235,0.00023409043418815947
236,0.006290802307757188
237,0.003480220013422437
238,0.002796882013110226
239,0.0009540036738144593
240,0.008074790161055318
241,0.00011785098991509364
242,5.7948936404142965e-06
243,1.5192123023393033e-05
244,0.0010222446380132402
245,0.0004796695883992094
246,0.0002782945555406036
247,0.04443777164717318
248,0.0014618126008137805
249,0.00011995841320926061
250,0.0008028274144005701
251,0.08124562426145375
252,0.001416715877482928
253,0.0008109214126640312
254,0.02235870586233849
255,0.004213318746396724
256,2.0531059088708876e-06
257,0.011349430201675434
258,0.005731545384032929
259,0.003182285377751641
260,0.014689330442798696
261,0.00044440266008450614
262,0.061320080290148876
263,0.001342446351298861
264,0.003141202140564404
265,0.0043115526425825034
266,0.00031446848860495206
267,4.9819557993528235e-08
268,0.00016306593547839708
269,0.0009040311267521051
270,0.0005537481015223065
271,0.0004594605789832098
272,0.002454366916107917
273,0.0004763714473702651
274,0.0032122609819789805
275,0.005734950910426631
276,1.8518764392589693e-05
277,0.002661509308437725
278,0.011338635391392854
279,0.00036102224787907465
280,0.0037029375614615946
281,0.00013527227092037048
282,0.0032011077527657555
283,0.0036696338679868593
284,8.517218283238061e-05
285,0.0009610357770753427
286,3.3490142594816333e-06
287,0.0027711595274413645
288,0.0002163795233237255
289,0.0017841815118509522
290,0.00011659428960408109
291,0.06209107214250973
292,0.001959306754684659
293,0.0056892339811141215
294,0.0006189714553388265
295,0.0011894694572323829
296,0.0006490373825659563
297,0.0024521462738390596
298,0.00017335299299363859
299,0.00011566229799051401
300,0.0013518136501860143
301,0.00011659428960408109
302,0.0003908212580353804
303,6.817282668832462e-05
304,0.00831587816753818
305,0.03754826697846023
306,0.000584015405089487
307,0.0032057654209958655
308,0.004721917235915348
309,0.003185843568868251
310,0.0007581844021220319
311,0.005427571273055193
312,0.012460965045575995
313,0.012424207463746449
314,0.0006501050051321239
315,0.0007036646871344363
316,0.00010401079387056369
317,0.003240353416527646
318,0.0013103883280424652
319,0.0015877289041778117
320,0.00013530010277467073
321,0.0054234847237916205
322,0.0012436540142468668
323,0.001096321288024296
324,0.003171031343760833
325,0.011156045017430803
326,0.0018525326419869567
327,0.0005507370207267938
328,0.0036993075075980597
329,0.0009540036738144593
330,0.0001499677603458306
331,0.01436726947109317
332,0.011709753552017666
333,0.19916659824914174
334,0.0013895021860909924
335,0.002004975921168277
336,0.003998540740763813
337,0.019668976212641617
338,0.01151365432164092
339,0.0005853577858214805
340,0.005179026587940211
341,0.00026659147688446475
342,0.004117140826365324
343,0.003621963015553607
344,0.007544893943833018
345,0.004432793733370078
346,0.004174550156933792
347,0.39177539950620144
348,0.0004036490019996744
349,0.00037726263085924696
350,0.01171535436330244
351,0.0019654625764042193
352,0.024439250530461358
353,0.029773038232481185
354,0.0022110280511105523
355,0.007967362102268605
356,0.012910402256542471
357,0.000850796760536628
358,1.0898365013143808e-05
359,0.04443777164717318
360,0.00031683435702023016
361,0.06774062769300081
362,0.03790152330401533
363,0.008341844925399295
364,0.02897438239077715
365,3.1599079564540623e-06
366,3.90500682160275e-06
367,2.730679319582302e-05
368,0.004074430547390839
369,0.005635856967131249
370,0.0017277465415514652
371,0.0036378737912152225
372,0.00041046059678285
373,3.276777753092998e-05
374,9.581309480315232e-06
375,0.002018602681525884
376,0.00410455386779508
377,0.0015331593456773512
378,2.7221773775913107e-05
379,0.00026639468605506756
380,0.0026697830614643737
381,0.002004975921168277
382,0.005309630041178711
383,0.00013354467630699108
384,0.0035565498276322496
385,0.003537439869277238
386,0.0003185335996372492
387,0.0014961535217700992
388,0.0029058926904023115
389,0.0008017802656271746
390,0.00044727135112169146
391,0.00010661926755671028
392,0.001549205835733032
393,0.0036378737912152225
394,8.960153858813028e-05
395,0.001731705776740453
396,0.0009870403373296592
397,0.00017602965459010696
398,0.0011761083598712317
399,5.2667899992684035e-06
400,0.0004530369635395607
401,2.968075565666232e-06
402,0.0005436510027538795
403,0.0003241105137848497
404,0.0882525165689641
405,0.0009981753331793426
406,0.010485011151870765
407,0.003296653772298215
408,8.960153858813028e-05
409,0.004089687522401495
410,0.0010335494455829461
411,0.000766751759289377
412,0.0020072650289519748
413,0.002569013519893528
414,1.6145017815391156e-05
415,2.697499230394027e-06
416,0.0036171141691702454
417,0.005314102647515749
418,1.9650641607974158e-05
419,5.435330202508643e-05
420,0.0036020287538024998
421,0.0025444202865025807
422,0.0036378737912152225
423,1.8320352969283163e-05
424,0.002526481255161874
425,9.30337398527489e-06
426,0.25101770428009035
427,6.155429828636237e-05
428,2.273186481679091e-06
429,0.06930936424080138
430,0.0009540036738144593
431,0.00011785098991509384
432,0.01725382246732233
433,0.0001112020334219821
434,0.0021448030843894063
435,0.001677532431291342
436,0.00045794664905649614
437,0.004938544556876251
438,0.005735705099259506
439,0.004001152935171765
440,1.017879974099683e-06
441,0.0015453578850439418
442,0.004794706117441005
443,0.0005169365675182741
444,0.0017479645477113674
445,0.016630183790058543
446,0.003650252272467714
447,0.0002811100565754857
448,0.011704558889594362
449,0.007653277437551909
450,0.001733184717097629
451,0.0017348875599246534
452,0.0047181638459254755
453,0.0010196853931190583
454,2.523473203362469e-05
455,0.0016961518023423292
456,0.00013635530507661198
457,0.0028440854117831177
458,0.0003785055860901521
459,0.0036247847088232174
460,0.07087906988208585
461,0.0026697830614643737
462,0.000139151579973662
463,6.796689107281646e-05
464,0.0037853694207651244
465,0.00664393561696927
466,0.00026639468605506756
467,0.0030788543336616792
468,0.00015596237960039628
469,0.010493926099634296
470,0.011081283214986503
471,0.01809614991593721
472,2.0424270876045714e-05
473,0.002802416746198107
474,0.00010463117701092136
475,0.010960607536085038
476,1.4987729013691037e-05
477,0.0030716303510860883
478,0.0013940827040321347
479,0.30352967865180686
480,0.0003578274598877651
481,0.010608202231455902
482,0.009289653308392428
483,0.005753333461816472
484,0.005979449138648534
485,0.0069335391864767506
486,0.00022543449360446833
487,0.004128826349289862
488,0.000875142172385327
489,0.002171379602782489
490,0.0001070166596503237
491,0.008403590121929748
492,0.0025673935224271743
493,0.002004975921168277
494,0.0002677990090121181
495,0.0004893944858165881
496,0.02833153353058007
497,0.0019824123737291546
498,0.001807268988428638
499,4.418609408281089e-08
500,0.0039204416947410375
501,0.08362518524571058
502,0.05490642674814796
503,0.035351048787170214
504,0.002492579673317999
505,0.0009231663790704856
506,0.00033733102306420133
507,0.004756652733728104
508,0.001002942018421542
509,0.00012961310274486087
510,0.0034546091813007418
511,1.017879974099683e-06
512,0.0012945438835830876
513,5.424569853669387e-05
514,0.012755356794015583
515,0.006749242923968424
516,0.008443189364497046
517,0.010538473446824988
518,0.0004384610846180143
519,0.01518130903130527
520,0.0017060169540677318
521,0.05979005879216314
522,0.06384161720890869
523,0.0002278231317855216
524,0.0026300228652765822
525,0.06774062769300081
526,0.0009132575682705557
527,0.004045123798316293
528,0.009122923124880555
529,0.00590228285796694
530,6.155429828636237e-05
531,0.001738183517965728
532,0.0076667233159335825
533,1.0898365013143808e-05
534,0.011340230403676236
535,1.1455160181102885e-05
536,0.08078650544885177
537,0.0014716505472929184
538,0.008867446743634025
539,0.0029235600235854465
540,0.00014997054312100686
541,0.0014864553469451137
542,0.0065588324390126835
543,0.0023626128271597427
544,0.012573479464359279
545,0.0007001140371954433
546,0.0019482829567824935
547,0.0043613417192446
548,5.818446848467084e-05
549,0.0037329238473888153
550,0.0011124290837824938
551,0.010940722523525103
552,0.02045629226678395
553,1.4775562248897256e-05
554,9.348693307848296e-05
555,1.801955097905213e-05
556,0.00958832956851836
557,0.010227451821541358
558,0.0013747310143059394
559,0.0005303504052976025
560,0.01356415928099108
561,0.0006160183784409111
562,0.004174845971482185
563,0.008987037439388463
564,0.001913917185313347
565,0.0020960875493541416
566,0.0005584510303636163
567,0.0006709594302592538
568,0.005094959381650731
569,0.0031139131207718494
570,0.0018971161350435362
571,0.0028065004606200616
572,0.08124562426145375
573,3.1249758155400424e-05
574,0.000274673060499613
575,1.0898365013143808e-05
576,0.0022892762251767794
577,0.008124692026957881
578,3.079669620461051e-05
579,0.0006089701864115446
580,8.148159711494908e-05
581,0.011064028709180324
582,0.0002811484744751418
583,0.002390208902559827
584,0.07781449219671298
585,0.00023757675202119662
586,0.011126532990487785
587,0.0027532940463358656
588,0.002478615153366012
589,0.03347076943823725
590,3.079669620461051e-05
591,0.00012522191822293398
592,1.0898365013143808e-05
593,4.191023827068035e-06
594,0.0002351182884651736
595,0.0010228135657464874
596,0.003191040737568661
597,0.0014841389034773024
598,6.155429828636237e-05
599,0.0006928840144690899
600,0.006036815460207417
601,0.002602802446083317
602,0.01762082036994872
603,0.0001069572556519808
604,0.00016306593547839708
605,0.007320562384758365
606,0.0030869931102137753
607,0.004919413547450988
608,0.0013397867762712002
609,0.0026105204692003924
610,4.210616757402451e-05
611,0.002536829642934255
612,0.017607671016842717
613,4.3539396179625955e-05
614,0.0017320574528931223
615,0.0007107424448602758
616,0.0005980867549638879
617,0.0001380910817156063
618,0.00046646079006704394
619,0.0018475213190996928
620,0.06399422736475466
621,0.002759013469109385
622,0.16953527045506409
623,0.0013166847351684568
624,1.0898365013143808e-05
625,0.060951670025039
626,0.003884898854699452
627,6.240921392670883e-05
628,3.394639545560573e-06
629,0.0013614494461413897
630,4.3539396179625955e-05
631,0.00038573877517464724
632,0.0031720445284206047
633,0.022141978271013107
634,0.003091982295639451
635,3.124975815540036e-05
636,0.007204172064920623
637,0.0003844494796191276
638,0.002802416746198107
639,1.6145017815391156e-05
640,1.1207416040184342e-05
641,0.0014312166822700167
642,0.00449086369524703
643,0.03269893741696802
644,0.004107416343216926
645,0.09226508017432217
646,0.0017521385566066896
647,0.0015035884642741314
648,0.0002676592634991131
649,0.0017469132977088538
650,0.0011997972320897164
651,0.0052017469914431465
652,0.07917793915587527
653,0.0031204105004158517
654,0.00023409043418815947
655,0.015184198187194211
656,0.023139183494921695
657,2.3378060876132577e-05
658,0.0007830634313668671
659,0.001436627665185519
660,0.0011924888051338663
661,0.00024273918797750374
662,1.5407891021372306e-05
663,6.67885524019615e-05
664,0.0006337047140815785
665,5.0091785008331124e-05
666,0.003455601418282138
667,0.043674969783673113
668,0.038462607487408845
669,0.0006817339009457361
670,7.081761776523806e-05
671,0.01117304754435696
672,0.0448833236362642
673,0.061320080290148876
674,0.004192180241228144
675,0.007701831439078592
676,0.006183752075545514
677,0.01076789486132441
678,0.01917605723221281
679,1.8454621514333295e-05
680,0.006573389976594964
681,0.0035233938457456277
682,7.081761776523806e-05
683,0.0036378737912152225
684,0.07889158456670238
685,0.0009540036738144593
686,0.010514957399946677
687,0.0009540036738144593
688,0.04531464909657083
689,0.016277910677341204
690,0.016635121819678852
691,0.0008389148480043973
692,0.00011785098991509384
693,0.004743869240963728
694,0.0011951644399559721
695,0.0012802317154477188
696,0.0002237001782346037
697,0.0023571313566759858
698,0.002802416746198107
699,0.0023796187521139068
700,0.008253932557502097
701,0.000658819384875786
702,0.0003509941422068052
703,0.009122923124880555
704,0.01656326617201129
705,0.002802416746198107
706,0.002425165814989655
707,0.0006817371994911443
708,0.0037593631504194906
709,0.21020887644630232
710,0.0010017360727214112
711,0.0010194252995811915
712,0.031848764691456935
713,0.001947839245866015
714,0.00914520333972781
715,0.00019616458341543437
716,0.00917038586558932
717,0.0017285551652163982
718,0.01723139042689752
719,0.0031139131207718494
720,7.048533075783117e-05
721,0.0001834603408223514
722,0.003141202140564404
723,0.016282615454694945
724,0.0035486300060969386
725,5.552806943624142e-05
726,0.004981264889133691
727,0.008677017359864305
728,0.011583688120548476
729,0.007900326188314296
730,0.007265758206315681
731,0.004122297604909403
732,0.002694301502925329
733,4.69011211738963e-05
734,0.0014652923203771267
735,0.019674693408143606
736,5.494085447537216e-07
737,0.00025790321026770844
738,0.0011042091373053375
739,0.0002979345281281011
740,0.005117543360096701
741,0.0023820063479367565
742,0.0031590928460908433
743,0.00533528363213726
744,6.885745064051347e-05
745,0.005544923908817676
746,0.0672919255451801
747,0.0005856211730579531
748,0.0015227570629391418
749,0.07525950355069654
750,0.0036378737912152225
751,0.0002053996806836892
752,0.00031824088610268316
753,0.0011974876790859705
754,6.155429828636237e-05
755,0.0010068850052873367
756,0.015261654270716279
757,0.011456703630565373
758,0.0006001824246833861
759,0.0005702200370982018
760,0.0011357173837956592
761,0.004347059837897645
762,0.005458527664386714
763,0.004766583036724664
764,0.0038831794860611332
765,0.021010300153837543
766,0.00010544275027136601
767,0.0042436095260013395
768,0.00141231612378978
769,0.0003898683697673076
770,0.041735981413727065
771,0.012794071222234648
772,0.0003586644675372721
773,0.003141202140564404
774,0.001931657809232531
775,0.001606494845102255
776,0.026458706028424307
777,0.034822187021441575
778,0.0004752423797243899
779,2.3378060876132577e-05
780,0.002784238590302313
781,0.034241465159463295
782,0.054483428559451416
783,0.00307392275067278
784,0.0028672238877030924
785,0.0009231035675787329
786,0.009357767734807804
787,0.0017734140850165826
788,0.0006246980416539276
789,0.0011507503106595973
790,0.0013019243829445516
791,0.002375877924504429
792,0.00316872954963707
793,0.0022563254333313825
794,0.0036475743296111402
795,0.011137595144254801
796,8.654190346865786e-05
797,0.003037665196005239
798,4.066456296756252e-05
799,5.2021979601937064e-06
800,0.003400090005188047
801,0.000128075626211117
802,0.002661509308437725
803,0.00034633761800186865
804,0.0077645289445613325
805,0.007207017497520014
806,3.739954673179621e-08
807,0.00031579098872341367
808,2.0451381275007993e-05
809,0.4743752302060906
810,0.001056834984754757
811,9.708017925294598e-06
812,0.0019001034492789942
813,0.0010961860612784579
814,0.012036418429238908
815,0.015013736396079483
816,0.008841336127257992
817,0.010442280109715017
818,0.004442237583277538
819,0.0014162545937871217
820,0.015209329460896264
821,0.06062254399017564
822,0.010631999909135902
823,0.061320080290148876
824,0.002888569937176659
825,0.003141202140564404
826,0.0005921015724076688
827,0.004711141769692217
828,0.002802416746198107
829,0.002939354743532656
830,0.002779306072003422
831,0.022866283763954002
832,0.0005436514645896708
833,0.001979174473227561
834,0.0005893543463348555
835,0.0020733477712425374
836,7.149828739907441e-05
837,0.003945501661436227
838,5.327714732530386e-05
839,0.0007321198870854098
840,0.00046749838349227304
841,0.00034034041208906313
842,0.0015259309127409913
843,0.017791091181677716
844,0.009458935614892855
845,0.0028905693162072565
846,0.00011659428960408109
847,0.00019802616091818404
848,0.00031602920789842494
849,0.002158411210292754
850,0.0004320196072550239
851,2.1783328274781932e-05
852,0.0014435130731900098
853,0.0036378737912152225
854,0.00029972523817406097
855,0.00060818709292825
856,0.00045685475387228374
857,0.0009540036738144593
858,0.002023636523483098
859,0.006265865043907831
860,0.000894963405233563
861,0.0068582332920873726
862,0.00017843283150951488
863,0.0006191063711561907
864,0.004541015008010693
865,0.007205629401558012
866,0.0009669793998261442
867,0.006296999689386757
868,0.00820706284276282
869,3.079669620461051e-05
870,0.0007919952576696715
871,0.00046994763075854394
872,0.001632508671148443
873,5.475414172480827e-05
874,0.007339364328137918
875,0.0014800749565587797
876,0.006273236356373842
877,0.00954757962370128
878,0.0030040109911733206
879,0.0006412646439940998
880,0.03852653487403365
881,0.0025912036880902504
882,0.006655345120388642
883,0.07164947713069456
884,0.006832204792760627
885,0.0008746003336307194
886,0.0002123803611321842
887,0.0011475796394195173
888,0.00021736111969369333
889,0.00043292292162854597
890,3.079669620461051e-05
891,0.0007916118817079134
892,0.00255287607730613
893,0.0009540036738144593
894,0.006847557290129324
895,0.0011507503106595973
896,0.03695647658094133
897,4.69011211738963e-05
898,0.06844372098345422
899,0.00016813879576903484
900,0.0014685064443322854
901,0.018913081727275117
902,0.00023356688893677696
903,0.005102701031690724
904,0.002966297603785157
905,0.08124562426145375
906,9.192218526827863e-05
907,0.01303564144584023
908,0.0024125557408769135
909,0.0012669443479516977
910,0.00025447618668829547
911,0.00022674081136424067
912,9.467080653447266e-05
913,0.0004923077535334501
914,0.01104677353786447
915,0.002315173837780649
916,0.0007002053789374784
917,0.00028510880375321037
918,0.001591886898717545
919,1.0898365013143808e-05
920,0.016959129376747515
921,0.007767008870407633
922,0.00030822107570861604
923,0.000712829333286172
924,5.0091785008331124e-05
925,0.004658411671263976
926,1.0898365013143808e-05
927,0.010254099019492473
928,0.0023922505604927224
929,0.006634065417123208
930,0.19916758712087831
931,0.002802416746198107
932,0.08124562426145375
933,0.0009540036738144593
934,9.123177087097299e-05
935,0.00019938332234108378
936,0.008673827516609273
937,1.0898365013143808e-05
938,0.0069992943160782535
939,0.017586169881606547
940,0.0004940876283652037
941,5.955383574185165e-06
942,0.0002747988040450817
943,0.006469491589042893
944,0.008469339694011254
945,0.023833057657941158
946,0.00016324929669919757
947,0.00021899392768336807
948,6.71338489052492e-07
949,0.0007420244531356826
950,7.860334048213106e-05
951,0.0014958719023721008
952,0.00012741227266230146
953,0.0004974034990527914
954,0.01680623357546436
955,0.00026639468605506756
956,4.3539396179625955e-05
957,1.0898365013143808e-05
958,0.012004582401205171
959,0.1090867362528596
960,3.152474904734319e-05
961,4.066456296756252e-05
962,0.0035518629880960904
963,1.0971184125529662e-05
964,0.007575781494286936
965,0.000128092063923049
966,0.002651488615551497
967,1.1358541798772351e-05
968,0.01300428964598695
969,5.345489337810483e-07
970,0.0007215645310492726
971,0.0011853576136426254
972,0.0022164257516284185
973,0.024842835955010956
974,0.00539758424847816
975,0.010445339571950098
976,0.003075029162555727
977,0.0012595057364720135
978,8.960153858813028e-05
979,0.014371812084597696
980,2.1919336367493533e-06
981,0.00011050560776146222
982,0.0066119508331432915
983,0.0028363655172987568
984,0.0011567264563533126
985,0.004835963782681753
986,0.0025611812848275
987,0.003227473356993185
988,0.0006145497335525746
989,0.05429167334971597
990,0.00017591324736576604
991,0.003648697286470347
992,0.007526936027421254
993,5.7948090289317345e-05
994,0.00015467155362348947
995,0.0005251028075316105
996,0.00010308660454868548
997,0.058539494456313124
998,0.00411205329269253
999,0.0033388324107641973
1000,0.027366883244678914
1001,0.001245544392626895
1002,0.08147401888209849
1003,1.6461317905681188e-05
1004,0.0010728722170717713
1005,0.007285585450733935
1006,0.003554322489439009
1007,0.0003653936407369701
1008,0.04300899916008081
1009,0.007588481765494408
1010,0.0008332948135287573
1011,0.0016407206747913858
1012,8.384949057614663e-05
1013,0.011642218612427981
1014,0.011937729880336924
1015,0.00026841289849926164
1016,0.039468499737106096
1017,0.005555510517830232
1018,3.5434449709311294e-05
1019,0.0007198289922747187
1020,0.0007413540889198584
1021,0.001761245745942251
1022,0.0017945440251194837
1023,5.360901373490105e-05
1024,7.193033206740333e-05
1025,0.04206200220566122
1026,0.0036378737912152225
1027,0.0010391703773647567
1028,2.2518264035618446e-05
1029,0.0013308157533212356
1030,0.061320080290148876
1031,0.001504442098993232
1032,0.004620917015140793
1033,1.7910236678896306e-05
1034,0.035882503701589526
1035,3.7924246392842474e-05
1036,0.0059736959037522
1037,0.00029913853865598696
1038,0.0032621633955393554
1039,0.0005266898804644263
1040,0.010183847410256408
1041,0.003572912922185622
1042,0.0017531465111911512
1043,0.00032732807439571387
1044,0.0006297154128746394
1045,0.0010616814239831874
1046,0.00029691127267284737
1047,4.268045462513825e-06
1048,0.08124562426145375
1049,0.0010734603393386336
1050,0.0074973145974641196
1051,0.002974206525351846
1052,0.0006357360856512536
1053,0.00011162240201147234
1054,0.014906879830156304
1055,0.005031387770202299
1056,0.00020249508253022706
1057,0.00022387761905143564
1058,0.0010565987947486113
1059,0.0005238876753820104
1060,0.04769610038807079
1061,0.005011572643016047
1062,0.005151801089773913
1063,0.0024520184500907705
1064,0.00018539669084767163
1065,1.4181868720707544e-05
1066,0.001481918862216598
1067,0.0013773587607007133
1068,0.00391929543720944
1069,0.0005191769191848875
1070,2.3365066712150196e-05
1071,0.038619576242927806
1072,0.0056973888718719395
1073,0.0007201218450221423
1074,0.000624633155775767
1075,0.01565310395470607
1076,0.011044434632517574
1077,0.018395557180562447
1078,2.1783328274781932e-05
1079,0.00020936047110389007
1080,0.07249697548577178
1081,9.142475180180534e-05
1082,0.011532857387078509
