session_id,target
1,6.734461315708656e-07
2,2.611925850816668e-10
3,1.545685919104043e-08
4,5.981308408814564e-08
5,3.4702856867594248e-06
6,7.206868388371069e-07
7,0.0015223056406480128
8,1.4166243518310468e-05
9,8.957281430914829e-07
10,1.4979539420336623e-05
11,1.063364245183037e-05
12,8.264770733248802e-07
13,1.0489439015151484e-06
14,0.020043003963455694
15,0.0004533433178811986
16,3.0301116035508825e-05
17,3.9794353026322624e-05
18,1.3500114501978616e-06
19,5.755840107205034e-06
20,8.172271304631206e-08
21,0.0008906126828044467
22,6.198910558898941e-09
23,0.0004920641483963726
24,0.00023448051866887707
25,3.7763172878223554e-06
26,2.5993255535927783e-06
27,8.544568640288233e-06
28,1.2994098294852005e-09
29,0.0023598219233719373
30,5.202290355041684e-05
31,0.0361058281765169
32,0.0037600174280121236
33,8.492277949832359e-07
34,4.262796817817543e-07
35,0.020906317126466553
36,8.116976055648015e-07
37,1.1153897507407753e-09
38,6.982251656235239e-09
39,4.802624110787487e-05
40,2.2441705591685944e-08
41,0.007315032863936819
42,1.3200326365278943e-05
43,1.178258876001454e-05
44,1.949984915210544e-07
45,0.16062463915897807
46,2.450637375744238e-05
47,0.00024346339930833075
48,1.8570721147111764e-07
49,0.00014014452918056545
50,9.005108176391695e-07
51,4.6284004908135636e-10
52,6.82721618199594e-07
53,0.0005064401655743805
54,3.318686231929577e-05
55,0.00021072127055882494
56,0.0003620369224392073
57,3.556027257236634e-09
58,3.1458295264924616e-08
59,4.746840261943552e-09
60,2.3364767529953156e-11
61,8.921232882233482e-07
62,1.4218768533066791e-05
63,2.1740603414174985e-07
64,0.0005763398610681956
65,2.632707645127796e-07
66,5.4164228769847964e-08
67,1.7620481418031505e-05
68,0.001001491164483274
69,0.00014704659247408733
70,3.9064067332763183e-07
71,0.0014515005165533369
72,6.29386158475421e-05
73,0.004098534094072571
74,6.418559396915004e-08
75,5.493483922809277e-06
76,4.073292843679687e-05
77,0.0013702050282675936
78,0.0002172681870747214
79,5.757374753748979e-07
80,7.876928956424847e-09
81,9.857998591566914e-08
82,4.326864393228508e-06
83,2.5085121998038572e-09
84,0.4840788245311536
85,4.6407365544577744e-06
86,8.691528327833114e-08
87,0.001897453241833391
88,0.0011720145672922378
89,0.00011140132478872972
90,0.0012607801250849745
91,4.295890653033217e-07
92,3.581557561197319e-09
93,0.027351730852772625
94,1.9189463542591105e-07
95,3.5189686044321445e-07
96,2.0419915139528465e-09
97,0.0011941728670486669
98,1.2428978462210962e-06
99,1.2085114339614165e-08
100,2.7505934596008913e-05
101,1.0649175360413706e-05
102,3.4083547856230785e-05
103,2.0886426553291515e-06
104,3.0030731251667197e-06
105,0.0005048310388723501
106,1.3198757665391183e-06
107,1.4753594400110938e-05
108,4.071708913757411e-06
109,1.4008842788078119e-06
110,2.3871829592322376e-08
111,1.1226810659784406e-05
112,1.173969315030079e-09
113,2.412436677795521e-05
114,3.170885697156325e-07
115,2.600644969061016e-07
116,1.0880555657151934e-09
117,3.331258481058733e-05
118,3.183201003718431e-05
119,1.203242882952738e-10
120,0.0033899969729445007
121,6.171430624493947e-08
122,1.6355796692373498e-07
123,2.5909171751466337e-07
124,1.503901780977536e-06
125,0.01920760252488476
126,6.3975703779133595e-09
127,1.4734274929820495e-07
128,1.3855143798013338e-05
129,0.0024272897967696034
130,0.0016368585192133378
131,0.00016651823133419512
132,0.00022120684969362316
133,0.0004733801029841317
134,4.133536507311401e-06
135,3.03809400933212e-06
136,0.0004214723587185287
137,1.1213617041660956e-07
138,0.0009427311054744813
139,1.3779050375813177e-07
140,8.143150304063631e-07
141,2.4479165605421105e-10
142,9.936322939886793e-06
143,1.1242998260528537e-05
144,0.0010227751951407417
145,1.5495626385740266e-09
146,0.00014159108650384927
147,3.3055301377695635e-07
148,0.003947920509990969
149,0.0005172895118390237
150,0.007573310900524374
151,9.121951016478738e-08
152,0.012627531474059763
